,Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
4090,IMCKDE,Trip Advisor,6,3.8999999999999995,3.5,,,
4091,IMCKDE,Trip Advisor,7,3.8999999999999995,3.5,,,
4092,IMCKDE,Trip Advisor,8,3.8999999999999995,3.5,,,
4093,IMCKDE,Trip Advisor,9,3.8999999999999995,3.5,,,
4094,IMCKDE,Trip Advisor,10,3.8999999999999995,3.5,,,
4095,IMCKDE,Trip Advisor,2,3.999999999999999,3.5,,,
4096,IMCKDE,Trip Advisor,3,3.999999999999999,3.5,,,
4097,IMCKDE,Trip Advisor,4,3.999999999999999,3.5,,,
4098,IMCKDE,Trip Advisor,5,3.999999999999999,3.5,,,
4099,IMCKDE,Trip Advisor,6,3.999999999999999,3.5,,,
4100,IMCKDE,Trip Advisor,7,3.999999999999999,3.5,,,
4101,IMCKDE,Trip Advisor,8,3.999999999999999,3.5,,,
4102,IMCKDE,Trip Advisor,9,3.999999999999999,3.5,,,
4103,IMCKDE,Trip Advisor,10,3.999999999999999,3.5,,,
4104,IMCKDE,Trip Advisor,2,4.1,3.5,,,
4105,IMCKDE,Trip Advisor,3,4.1,3.5,,,
4106,IMCKDE,Trip Advisor,4,4.1,3.5,,,
4107,IMCKDE,Trip Advisor,5,4.1,3.5,,,
4108,IMCKDE,Trip Advisor,6,4.1,3.5,,,
4109,IMCKDE,Trip Advisor,7,4.1,3.5,,,
4110,IMCKDE,Trip Advisor,8,4.1,3.5,,,
4111,IMCKDE,Trip Advisor,9,4.1,3.5,,,
4112,IMCKDE,Trip Advisor,10,4.1,3.5,,,
4113,IMCKDE,Trip Advisor,2,4.199999999999999,3.5,,,
4114,IMCKDE,Trip Advisor,3,4.199999999999999,3.5,,,
4115,IMCKDE,Trip Advisor,4,4.199999999999999,3.5,,,
4116,IMCKDE,Trip Advisor,5,4.199999999999999,3.5,,,
4117,IMCKDE,Trip Advisor,6,4.199999999999999,3.5,,,
4118,IMCKDE,Trip Advisor,7,4.199999999999999,3.5,,,
4119,IMCKDE,Trip Advisor,8,4.199999999999999,3.5,,,
4120,IMCKDE,Trip Advisor,9,4.199999999999999,3.5,,,
4121,IMCKDE,Trip Advisor,10,4.199999999999999,3.5,,,
4122,IMCKDE,Trip Advisor,2,4.299999999999999,3.5,,,
4123,IMCKDE,Trip Advisor,3,4.299999999999999,3.5,,,
4124,IMCKDE,Trip Advisor,4,4.299999999999999,3.5,,,
4125,IMCKDE,Trip Advisor,5,4.299999999999999,3.5,,,
4126,IMCKDE,Trip Advisor,6,4.299999999999999,3.5,,,
4127,IMCKDE,Trip Advisor,7,4.299999999999999,3.5,,,
4128,IMCKDE,Trip Advisor,8,4.299999999999999,3.5,,,
4129,IMCKDE,Trip Advisor,9,4.299999999999999,3.5,,,
4130,IMCKDE,Trip Advisor,10,4.299999999999999,3.5,,,
4131,IMCKDE,Trip Advisor,2,4.399999999999999,3.5,,,
4132,IMCKDE,Trip Advisor,3,4.399999999999999,3.5,,,
4133,IMCKDE,Trip Advisor,4,4.399999999999999,3.5,,,
4134,IMCKDE,Trip Advisor,5,4.399999999999999,3.5,,,
4135,IMCKDE,Trip Advisor,6,4.399999999999999,3.5,,,
4136,IMCKDE,Trip Advisor,7,4.399999999999999,3.5,,,
4137,IMCKDE,Trip Advisor,8,4.399999999999999,3.5,,,
4138,IMCKDE,Trip Advisor,9,4.399999999999999,3.5,,,
4139,IMCKDE,Trip Advisor,10,4.399999999999999,3.5,,,
4140,IMCKDE,Trip Advisor,2,4.499999999999999,3.5,,,
4141,IMCKDE,Trip Advisor,3,4.499999999999999,3.5,,,
4142,IMCKDE,Trip Advisor,4,4.499999999999999,3.5,,,
4143,IMCKDE,Trip Advisor,5,4.499999999999999,3.5,,,
4144,IMCKDE,Trip Advisor,6,4.499999999999999,3.5,,,
4145,IMCKDE,Trip Advisor,7,4.499999999999999,3.5,,,
4146,IMCKDE,Trip Advisor,8,4.499999999999999,3.5,,,
4147,IMCKDE,Trip Advisor,9,4.499999999999999,3.5,,,
4148,IMCKDE,Trip Advisor,10,4.499999999999999,3.5,,,
4149,IMCKDE,Trip Advisor,2,4.599999999999999,3.5,,,
4150,IMCKDE,Trip Advisor,3,4.599999999999999,3.5,,,
4151,IMCKDE,Trip Advisor,4,4.599999999999999,3.5,,,
4152,IMCKDE,Trip Advisor,5,4.599999999999999,3.5,,,
4153,IMCKDE,Trip Advisor,6,4.599999999999999,3.5,,,
4154,IMCKDE,Trip Advisor,7,4.599999999999999,3.5,,,
4155,IMCKDE,Trip Advisor,8,4.599999999999999,3.5,,,
4156,IMCKDE,Trip Advisor,9,4.599999999999999,3.5,,,
4157,IMCKDE,Trip Advisor,10,4.599999999999999,3.5,,,
4158,IMCKDE,Trip Advisor,2,4.699999999999999,3.5,,,
4159,IMCKDE,Trip Advisor,3,4.699999999999999,3.5,,,
4160,IMCKDE,Trip Advisor,4,4.699999999999999,3.5,,,
4161,IMCKDE,Trip Advisor,5,4.699999999999999,3.5,,,
4162,IMCKDE,Trip Advisor,6,4.699999999999999,3.5,,,
4163,IMCKDE,Trip Advisor,7,4.699999999999999,3.5,,,
4164,IMCKDE,Trip Advisor,8,4.699999999999999,3.5,,,
4165,IMCKDE,Trip Advisor,9,4.699999999999999,3.5,,,
4166,IMCKDE,Trip Advisor,10,4.699999999999999,3.5,,,
4167,IMCKDE,Trip Advisor,2,4.799999999999999,3.5,,,
4168,IMCKDE,Trip Advisor,3,4.799999999999999,3.5,,,
4169,IMCKDE,Trip Advisor,4,4.799999999999999,3.5,,,
4170,IMCKDE,Trip Advisor,5,4.799999999999999,3.5,,,
4171,IMCKDE,Trip Advisor,6,4.799999999999999,3.5,,,
4172,IMCKDE,Trip Advisor,7,4.799999999999999,3.5,,,
4173,IMCKDE,Trip Advisor,8,4.799999999999999,3.5,,,
4174,IMCKDE,Trip Advisor,9,4.799999999999999,3.5,,,
4175,IMCKDE,Trip Advisor,10,4.799999999999999,3.5,,,
4176,IMCKDE,Trip Advisor,2,4.899999999999999,3.5,,,
4177,IMCKDE,Trip Advisor,3,4.899999999999999,3.5,,,
4178,IMCKDE,Trip Advisor,4,4.899999999999999,3.5,,,
4179,IMCKDE,Trip Advisor,5,4.899999999999999,3.5,,,
4180,IMCKDE,Trip Advisor,6,4.899999999999999,3.5,,,
4181,IMCKDE,Trip Advisor,7,4.899999999999999,3.5,,,
4182,IMCKDE,Trip Advisor,8,4.899999999999999,3.5,,,
4183,IMCKDE,Trip Advisor,9,4.899999999999999,3.5,,,
4184,IMCKDE,Trip Advisor,10,4.899999999999999,3.5,,,
4185,IMCKDE,Trip Advisor,2,4.999999999999999,3.5,,,
4186,IMCKDE,Trip Advisor,3,4.999999999999999,3.5,,,
4187,IMCKDE,Trip Advisor,4,4.999999999999999,3.5,,,
4188,IMCKDE,Trip Advisor,5,4.999999999999999,3.5,,,
4189,IMCKDE,Trip Advisor,6,4.999999999999999,3.5,,,
4190,IMCKDE,Trip Advisor,7,4.999999999999999,3.5,,,
4191,IMCKDE,Trip Advisor,8,4.999999999999999,3.5,,,
4192,IMCKDE,Trip Advisor,9,4.999999999999999,3.5,,,
4193,IMCKDE,Trip Advisor,10,4.999999999999999,3.5,,,
4194,IMCKDE,Trip Advisor,2,5.099999999999999,3.5,,,
4195,IMCKDE,Trip Advisor,3,5.099999999999999,3.5,,,
4196,IMCKDE,Trip Advisor,4,5.099999999999999,3.5,,,
4197,IMCKDE,Trip Advisor,5,5.099999999999999,3.5,,,
4198,IMCKDE,Trip Advisor,6,5.099999999999999,3.5,,,
4199,IMCKDE,Trip Advisor,7,5.099999999999999,3.5,,,
4200,IMCKDE,Trip Advisor,8,5.099999999999999,3.5,,,
4201,IMCKDE,Trip Advisor,9,5.099999999999999,3.5,,,
4202,IMCKDE,Trip Advisor,10,5.099999999999999,3.5,,,
4203,IMCKDE,Trip Advisor,2,5.199999999999999,3.5,,,
4204,IMCKDE,Trip Advisor,3,5.199999999999999,3.5,,,
4205,IMCKDE,Trip Advisor,4,5.199999999999999,3.5,,,
4206,IMCKDE,Trip Advisor,5,5.199999999999999,3.5,,,
4207,IMCKDE,Trip Advisor,6,5.199999999999999,3.5,,,
4208,IMCKDE,Trip Advisor,7,5.199999999999999,3.5,,,
4209,IMCKDE,Trip Advisor,8,5.199999999999999,3.5,,,
4210,IMCKDE,Trip Advisor,9,5.199999999999999,3.5,,,
4211,IMCKDE,Trip Advisor,10,5.199999999999999,3.5,,,
4212,IMCKDE,Trip Advisor,2,5.299999999999999,3.5,,,
4213,IMCKDE,Trip Advisor,3,5.299999999999999,3.5,,,
4214,IMCKDE,Trip Advisor,4,5.299999999999999,3.5,,,
4215,IMCKDE,Trip Advisor,5,5.299999999999999,3.5,,,
4216,IMCKDE,Trip Advisor,6,5.299999999999999,3.5,,,
4217,IMCKDE,Trip Advisor,7,5.299999999999999,3.5,,,
4218,IMCKDE,Trip Advisor,8,5.299999999999999,3.5,,,
4219,IMCKDE,Trip Advisor,9,5.299999999999999,3.5,,,
4220,IMCKDE,Trip Advisor,10,5.299999999999999,3.5,,,
4221,IMCKDE,Trip Advisor,2,5.399999999999999,3.5,,,
4222,IMCKDE,Trip Advisor,3,5.399999999999999,3.5,,,
4223,IMCKDE,Trip Advisor,4,5.399999999999999,3.5,,,
4224,IMCKDE,Trip Advisor,5,5.399999999999999,3.5,,,
4225,IMCKDE,Trip Advisor,6,5.399999999999999,3.5,,,
4226,IMCKDE,Trip Advisor,7,5.399999999999999,3.5,,,
4227,IMCKDE,Trip Advisor,8,5.399999999999999,3.5,,,
4228,IMCKDE,Trip Advisor,9,5.399999999999999,3.5,,,
4229,IMCKDE,Trip Advisor,10,5.399999999999999,3.5,,,
4230,IMCKDE,Trip Advisor,2,5.499999999999999,3.5,,,
4231,IMCKDE,Trip Advisor,3,5.499999999999999,3.5,,,
4232,IMCKDE,Trip Advisor,4,5.499999999999999,3.5,,,
4233,IMCKDE,Trip Advisor,5,5.499999999999999,3.5,,,
4234,IMCKDE,Trip Advisor,6,5.499999999999999,3.5,,,
4235,IMCKDE,Trip Advisor,7,5.499999999999999,3.5,,,
4236,IMCKDE,Trip Advisor,8,5.499999999999999,3.5,,,
4237,IMCKDE,Trip Advisor,9,5.499999999999999,3.5,,,
4238,IMCKDE,Trip Advisor,10,5.499999999999999,3.5,,,
4239,IMCKDE,Trip Advisor,2,5.599999999999999,3.5,,,
4240,IMCKDE,Trip Advisor,3,5.599999999999999,3.5,,,
4241,IMCKDE,Trip Advisor,4,5.599999999999999,3.5,,,
4242,IMCKDE,Trip Advisor,5,5.599999999999999,3.5,,,
4243,IMCKDE,Trip Advisor,6,5.599999999999999,3.5,,,
4244,IMCKDE,Trip Advisor,7,5.599999999999999,3.5,,,
4245,IMCKDE,Trip Advisor,8,5.599999999999999,3.5,,,
4246,IMCKDE,Trip Advisor,9,5.599999999999999,3.5,,,
4247,IMCKDE,Trip Advisor,10,5.599999999999999,3.5,,,
4248,IMCKDE,Trip Advisor,2,5.699999999999999,3.5,,,
4249,IMCKDE,Trip Advisor,3,5.699999999999999,3.5,,,
4250,IMCKDE,Trip Advisor,4,5.699999999999999,3.5,,,
4251,IMCKDE,Trip Advisor,5,5.699999999999999,3.5,,,
4252,IMCKDE,Trip Advisor,6,5.699999999999999,3.5,,,
4253,IMCKDE,Trip Advisor,7,5.699999999999999,3.5,,,
4254,IMCKDE,Trip Advisor,8,5.699999999999999,3.5,,,
4255,IMCKDE,Trip Advisor,9,5.699999999999999,3.5,,,
4256,IMCKDE,Trip Advisor,10,5.699999999999999,3.5,,,
4257,IMCKDE,Trip Advisor,2,5.799999999999999,3.5,,,
4258,IMCKDE,Trip Advisor,3,5.799999999999999,3.5,,,
4259,IMCKDE,Trip Advisor,4,5.799999999999999,3.5,,,
4260,IMCKDE,Trip Advisor,5,5.799999999999999,3.5,,,
4261,IMCKDE,Trip Advisor,6,5.799999999999999,3.5,,,
4262,IMCKDE,Trip Advisor,7,5.799999999999999,3.5,,,
4263,IMCKDE,Trip Advisor,8,5.799999999999999,3.5,,,
4264,IMCKDE,Trip Advisor,9,5.799999999999999,3.5,,,
4265,IMCKDE,Trip Advisor,10,5.799999999999999,3.5,,,
4266,IMCKDE,Trip Advisor,2,5.899999999999999,3.5,,,
4267,IMCKDE,Trip Advisor,3,5.899999999999999,3.5,,,
4268,IMCKDE,Trip Advisor,4,5.899999999999999,3.5,,,
4269,IMCKDE,Trip Advisor,5,5.899999999999999,3.5,,,
4270,IMCKDE,Trip Advisor,6,5.899999999999999,3.5,,,
4271,IMCKDE,Trip Advisor,7,5.899999999999999,3.5,,,
4272,IMCKDE,Trip Advisor,8,5.899999999999999,3.5,,,
4273,IMCKDE,Trip Advisor,9,5.899999999999999,3.5,,,
4274,IMCKDE,Trip Advisor,10,5.899999999999999,3.5,,,
4275,IMCKDE,Trip Advisor,2,5.999999999999999,3.5,,,
4276,IMCKDE,Trip Advisor,3,5.999999999999999,3.5,,,
4277,IMCKDE,Trip Advisor,4,5.999999999999999,3.5,,,
4278,IMCKDE,Trip Advisor,5,5.999999999999999,3.5,,,
4279,IMCKDE,Trip Advisor,6,5.999999999999999,3.5,,,
4280,IMCKDE,Trip Advisor,7,5.999999999999999,3.5,,,
4281,IMCKDE,Trip Advisor,8,5.999999999999999,3.5,,,
4282,IMCKDE,Trip Advisor,9,5.999999999999999,3.5,,,
4283,IMCKDE,Trip Advisor,10,5.999999999999999,3.5,,,
4284,IMCKDE,Trip Advisor,2,6.099999999999999,3.5,,,
4285,IMCKDE,Trip Advisor,3,6.099999999999999,3.5,,,
4286,IMCKDE,Trip Advisor,4,6.099999999999999,3.5,,,
4287,IMCKDE,Trip Advisor,5,6.099999999999999,3.5,,,
4288,IMCKDE,Trip Advisor,6,6.099999999999999,3.5,,,
4289,IMCKDE,Trip Advisor,7,6.099999999999999,3.5,,,
4290,IMCKDE,Trip Advisor,8,6.099999999999999,3.5,,,
4291,IMCKDE,Trip Advisor,9,6.099999999999999,3.5,,,
4292,IMCKDE,Trip Advisor,10,6.099999999999999,3.5,,,
4293,IMCKDE,Trip Advisor,2,6.199999999999998,3.5,,,
4294,IMCKDE,Trip Advisor,3,6.199999999999998,3.5,,,
4295,IMCKDE,Trip Advisor,4,6.199999999999998,3.5,,,
4296,IMCKDE,Trip Advisor,5,6.199999999999998,3.5,,,
4297,IMCKDE,Trip Advisor,6,6.199999999999998,3.5,,,
4298,IMCKDE,Trip Advisor,7,6.199999999999998,3.5,,,
4299,IMCKDE,Trip Advisor,8,6.199999999999998,3.5,,,
4300,IMCKDE,Trip Advisor,9,6.199999999999998,3.5,,,
4301,IMCKDE,Trip Advisor,10,6.199999999999998,3.5,,,
4302,IMCKDE,Trip Advisor,2,6.299999999999999,3.5,,,
4303,IMCKDE,Trip Advisor,3,6.299999999999999,3.5,,,
4304,IMCKDE,Trip Advisor,4,6.299999999999999,3.5,,,
4305,IMCKDE,Trip Advisor,5,6.299999999999999,3.5,,,
4306,IMCKDE,Trip Advisor,6,6.299999999999999,3.5,,,
4307,IMCKDE,Trip Advisor,7,6.299999999999999,3.5,,,
4308,IMCKDE,Trip Advisor,8,6.299999999999999,3.5,,,
4309,IMCKDE,Trip Advisor,9,6.299999999999999,3.5,,,
4310,IMCKDE,Trip Advisor,10,6.299999999999999,3.5,,,
4311,IMCKDE,Trip Advisor,2,6.399999999999999,3.5,,,
4312,IMCKDE,Trip Advisor,3,6.399999999999999,3.5,,,
4313,IMCKDE,Trip Advisor,4,6.399999999999999,3.5,,,
4314,IMCKDE,Trip Advisor,5,6.399999999999999,3.5,,,
4315,IMCKDE,Trip Advisor,6,6.399999999999999,3.5,,,
4316,IMCKDE,Trip Advisor,7,6.399999999999999,3.5,,,
4317,IMCKDE,Trip Advisor,8,6.399999999999999,3.5,,,
4318,IMCKDE,Trip Advisor,9,6.399999999999999,3.5,,,
4319,IMCKDE,Trip Advisor,10,6.399999999999999,3.5,,,
4320,IMCKDE,Trip Advisor,2,6.499999999999998,3.5,,,
4321,IMCKDE,Trip Advisor,3,6.499999999999998,3.5,,,
4322,IMCKDE,Trip Advisor,4,6.499999999999998,3.5,,,
4323,IMCKDE,Trip Advisor,5,6.499999999999998,3.5,,,
4324,IMCKDE,Trip Advisor,6,6.499999999999998,3.5,,,
4325,IMCKDE,Trip Advisor,7,6.499999999999998,3.5,,,
4326,IMCKDE,Trip Advisor,8,6.499999999999998,3.5,,,
4327,IMCKDE,Trip Advisor,9,6.499999999999998,3.5,,,
4328,IMCKDE,Trip Advisor,10,6.499999999999998,3.5,,,
4329,IMCKDE,Trip Advisor,2,6.599999999999999,3.5,,,
4330,IMCKDE,Trip Advisor,3,6.599999999999999,3.5,,,
4331,IMCKDE,Trip Advisor,4,6.599999999999999,3.5,,,
4332,IMCKDE,Trip Advisor,5,6.599999999999999,3.5,,,
4333,IMCKDE,Trip Advisor,6,6.599999999999999,3.5,,,
4334,IMCKDE,Trip Advisor,7,6.599999999999999,3.5,,,
4335,IMCKDE,Trip Advisor,8,6.599999999999999,3.5,,,
4336,IMCKDE,Trip Advisor,9,6.599999999999999,3.5,,,
4337,IMCKDE,Trip Advisor,10,6.599999999999999,3.5,,,
4338,IMCKDE,Trip Advisor,2,6.699999999999998,3.5,,,
4339,IMCKDE,Trip Advisor,3,6.699999999999998,3.5,,,
4340,IMCKDE,Trip Advisor,4,6.699999999999998,3.5,,,
4341,IMCKDE,Trip Advisor,5,6.699999999999998,3.5,,,
4342,IMCKDE,Trip Advisor,6,6.699999999999998,3.5,,,
4343,IMCKDE,Trip Advisor,7,6.699999999999998,3.5,,,
4344,IMCKDE,Trip Advisor,8,6.699999999999998,3.5,,,
4345,IMCKDE,Trip Advisor,9,6.699999999999998,3.5,,,
4346,IMCKDE,Trip Advisor,10,6.699999999999998,3.5,,,
4347,IMCKDE,Trip Advisor,2,6.799999999999999,3.5,,,
4348,IMCKDE,Trip Advisor,3,6.799999999999999,3.5,,,
4349,IMCKDE,Trip Advisor,4,6.799999999999999,3.5,,,
4350,IMCKDE,Trip Advisor,5,6.799999999999999,3.5,,,
4351,IMCKDE,Trip Advisor,6,6.799999999999999,3.5,,,
4352,IMCKDE,Trip Advisor,7,6.799999999999999,3.5,,,
4353,IMCKDE,Trip Advisor,8,6.799999999999999,3.5,,,
4354,IMCKDE,Trip Advisor,9,6.799999999999999,3.5,,,
4355,IMCKDE,Trip Advisor,10,6.799999999999999,3.5,,,
4356,IMCKDE,Trip Advisor,2,6.899999999999999,3.5,,,
4357,IMCKDE,Trip Advisor,3,6.899999999999999,3.5,,,
4358,IMCKDE,Trip Advisor,4,6.899999999999999,3.5,,,
4359,IMCKDE,Trip Advisor,5,6.899999999999999,3.5,,,
4360,IMCKDE,Trip Advisor,6,6.899999999999999,3.5,,,
4361,IMCKDE,Trip Advisor,7,6.899999999999999,3.5,,,
4362,IMCKDE,Trip Advisor,8,6.899999999999999,3.5,,,
4363,IMCKDE,Trip Advisor,9,6.899999999999999,3.5,,,
4364,IMCKDE,Trip Advisor,10,6.899999999999999,3.5,,,
4365,IMCKDE,Trip Advisor,2,6.999999999999998,3.5,,,
4366,IMCKDE,Trip Advisor,3,6.999999999999998,3.5,,,
4367,IMCKDE,Trip Advisor,4,6.999999999999998,3.5,,,
4368,IMCKDE,Trip Advisor,5,6.999999999999998,3.5,,,
4369,IMCKDE,Trip Advisor,6,6.999999999999998,3.5,,,
4370,IMCKDE,Trip Advisor,7,6.999999999999998,3.5,,,
4371,IMCKDE,Trip Advisor,8,6.999999999999998,3.5,,,
4372,IMCKDE,Trip Advisor,9,6.999999999999998,3.5,,,
4373,IMCKDE,Trip Advisor,10,6.999999999999998,3.5,,,
4374,IMCKDE,Trip Advisor,2,7.099999999999999,3.5,,,
4375,IMCKDE,Trip Advisor,3,7.099999999999999,3.5,,,
4376,IMCKDE,Trip Advisor,4,7.099999999999999,3.5,,,
4377,IMCKDE,Trip Advisor,5,7.099999999999999,3.5,,,
4378,IMCKDE,Trip Advisor,6,7.099999999999999,3.5,,,
4379,IMCKDE,Trip Advisor,7,7.099999999999999,3.5,,,
4380,IMCKDE,Trip Advisor,8,7.099999999999999,3.5,,,
4381,IMCKDE,Trip Advisor,9,7.099999999999999,3.5,,,
4382,IMCKDE,Trip Advisor,10,7.099999999999999,3.5,,,
4383,IMCKDE,Trip Advisor,2,7.199999999999998,3.5,,,
4384,IMCKDE,Trip Advisor,3,7.199999999999998,3.5,,,
4385,IMCKDE,Trip Advisor,4,7.199999999999998,3.5,,,
4386,IMCKDE,Trip Advisor,5,7.199999999999998,3.5,,,
4387,IMCKDE,Trip Advisor,6,7.199999999999998,3.5,,,
4388,IMCKDE,Trip Advisor,7,7.199999999999998,3.5,,,
4389,IMCKDE,Trip Advisor,8,7.199999999999998,3.5,,,
4390,IMCKDE,Trip Advisor,9,7.199999999999998,3.5,,,
4391,IMCKDE,Trip Advisor,10,7.199999999999998,3.5,,,
4392,IMCKDE,Trip Advisor,2,7.299999999999999,3.5,,,
4393,IMCKDE,Trip Advisor,3,7.299999999999999,3.5,,,
4394,IMCKDE,Trip Advisor,4,7.299999999999999,3.5,,,
4395,IMCKDE,Trip Advisor,5,7.299999999999999,3.5,,,
4396,IMCKDE,Trip Advisor,6,7.299999999999999,3.5,,,
4397,IMCKDE,Trip Advisor,7,7.299999999999999,3.5,,,
4398,IMCKDE,Trip Advisor,8,7.299999999999999,3.5,,,
4399,IMCKDE,Trip Advisor,9,7.299999999999999,3.5,,,
4400,IMCKDE,Trip Advisor,10,7.299999999999999,3.5,,,
4401,IMCKDE,Trip Advisor,2,7.399999999999999,3.5,,,
4402,IMCKDE,Trip Advisor,3,7.399999999999999,3.5,,,
4403,IMCKDE,Trip Advisor,4,7.399999999999999,3.5,,,
4404,IMCKDE,Trip Advisor,5,7.399999999999999,3.5,,,
4405,IMCKDE,Trip Advisor,6,7.399999999999999,3.5,,,
4406,IMCKDE,Trip Advisor,7,7.399999999999999,3.5,,,
4407,IMCKDE,Trip Advisor,8,7.399999999999999,3.5,,,
4408,IMCKDE,Trip Advisor,9,7.399999999999999,3.5,,,
4409,IMCKDE,Trip Advisor,10,7.399999999999999,3.5,,,
4410,IMCKDE,Trip Advisor,2,0.5,4.0,,,
4411,IMCKDE,Trip Advisor,3,0.5,4.0,,,
4412,IMCKDE,Trip Advisor,4,0.5,4.0,,,
4413,IMCKDE,Trip Advisor,5,0.5,4.0,,,
4414,IMCKDE,Trip Advisor,6,0.5,4.0,,,
4415,IMCKDE,Trip Advisor,7,0.5,4.0,,,
4416,IMCKDE,Trip Advisor,8,0.5,4.0,,,
4417,IMCKDE,Trip Advisor,9,0.5,4.0,,,
4418,IMCKDE,Trip Advisor,10,0.5,4.0,,,
4419,IMCKDE,Trip Advisor,2,0.6,4.0,,,
4420,IMCKDE,Trip Advisor,3,0.6,4.0,,,
4421,IMCKDE,Trip Advisor,4,0.6,4.0,,,
4422,IMCKDE,Trip Advisor,5,0.6,4.0,,,
4423,IMCKDE,Trip Advisor,6,0.6,4.0,,,
4424,IMCKDE,Trip Advisor,7,0.6,4.0,,,
4425,IMCKDE,Trip Advisor,8,0.6,4.0,,,
4426,IMCKDE,Trip Advisor,9,0.6,4.0,,,
4427,IMCKDE,Trip Advisor,10,0.6,4.0,,,
4428,IMCKDE,Trip Advisor,2,0.7,4.0,,,
4429,IMCKDE,Trip Advisor,3,0.7,4.0,,,
4430,IMCKDE,Trip Advisor,4,0.7,4.0,,,
4431,IMCKDE,Trip Advisor,5,0.7,4.0,,,
4432,IMCKDE,Trip Advisor,6,0.7,4.0,,,
4433,IMCKDE,Trip Advisor,7,0.7,4.0,,,
4434,IMCKDE,Trip Advisor,8,0.7,4.0,,,
4435,IMCKDE,Trip Advisor,9,0.7,4.0,,,
4436,IMCKDE,Trip Advisor,10,0.7,4.0,,,
4437,IMCKDE,Trip Advisor,2,0.7999999999999999,4.0,,,
4438,IMCKDE,Trip Advisor,3,0.7999999999999999,4.0,,,
4439,IMCKDE,Trip Advisor,4,0.7999999999999999,4.0,,,
4440,IMCKDE,Trip Advisor,5,0.7999999999999999,4.0,,,
4441,IMCKDE,Trip Advisor,6,0.7999999999999999,4.0,,,
4442,IMCKDE,Trip Advisor,7,0.7999999999999999,4.0,,,
4443,IMCKDE,Trip Advisor,8,0.7999999999999999,4.0,,,
4444,IMCKDE,Trip Advisor,9,0.7999999999999999,4.0,,,
4445,IMCKDE,Trip Advisor,10,0.7999999999999999,4.0,,,
4446,IMCKDE,Trip Advisor,2,0.8999999999999999,4.0,,,
4447,IMCKDE,Trip Advisor,3,0.8999999999999999,4.0,,,
4448,IMCKDE,Trip Advisor,4,0.8999999999999999,4.0,,,
4449,IMCKDE,Trip Advisor,5,0.8999999999999999,4.0,,,
4450,IMCKDE,Trip Advisor,6,0.8999999999999999,4.0,,,
4451,IMCKDE,Trip Advisor,7,0.8999999999999999,4.0,,,
4452,IMCKDE,Trip Advisor,8,0.8999999999999999,4.0,,,
4453,IMCKDE,Trip Advisor,9,0.8999999999999999,4.0,,,
4454,IMCKDE,Trip Advisor,10,0.8999999999999999,4.0,,,
4455,IMCKDE,Trip Advisor,2,0.9999999999999999,4.0,,,
4456,IMCKDE,Trip Advisor,3,0.9999999999999999,4.0,,,
4457,IMCKDE,Trip Advisor,4,0.9999999999999999,4.0,,,
4458,IMCKDE,Trip Advisor,5,0.9999999999999999,4.0,,,
4459,IMCKDE,Trip Advisor,6,0.9999999999999999,4.0,,,
4460,IMCKDE,Trip Advisor,7,0.9999999999999999,4.0,,,
4461,IMCKDE,Trip Advisor,8,0.9999999999999999,4.0,,,
4462,IMCKDE,Trip Advisor,9,0.9999999999999999,4.0,,,
4463,IMCKDE,Trip Advisor,10,0.9999999999999999,4.0,,,
4464,IMCKDE,Trip Advisor,2,1.0999999999999999,4.0,,,
4465,IMCKDE,Trip Advisor,3,1.0999999999999999,4.0,,,
4466,IMCKDE,Trip Advisor,4,1.0999999999999999,4.0,,,
4467,IMCKDE,Trip Advisor,5,1.0999999999999999,4.0,,,
4468,IMCKDE,Trip Advisor,6,1.0999999999999999,4.0,,,
4469,IMCKDE,Trip Advisor,7,1.0999999999999999,4.0,,,
4470,IMCKDE,Trip Advisor,8,1.0999999999999999,4.0,,,
4471,IMCKDE,Trip Advisor,9,1.0999999999999999,4.0,,,
4472,IMCKDE,Trip Advisor,10,1.0999999999999999,4.0,,,
4473,IMCKDE,Trip Advisor,2,1.1999999999999997,4.0,,,
4474,IMCKDE,Trip Advisor,3,1.1999999999999997,4.0,,,
4475,IMCKDE,Trip Advisor,4,1.1999999999999997,4.0,,,
4476,IMCKDE,Trip Advisor,5,1.1999999999999997,4.0,,,
4477,IMCKDE,Trip Advisor,6,1.1999999999999997,4.0,,,
4478,IMCKDE,Trip Advisor,7,1.1999999999999997,4.0,,,
4479,IMCKDE,Trip Advisor,8,1.1999999999999997,4.0,,,
4480,IMCKDE,Trip Advisor,9,1.1999999999999997,4.0,,,
4481,IMCKDE,Trip Advisor,10,1.1999999999999997,4.0,,,
4482,IMCKDE,Trip Advisor,2,1.2999999999999998,4.0,,,
4483,IMCKDE,Trip Advisor,3,1.2999999999999998,4.0,,,
4484,IMCKDE,Trip Advisor,4,1.2999999999999998,4.0,,,
4485,IMCKDE,Trip Advisor,5,1.2999999999999998,4.0,,,
4486,IMCKDE,Trip Advisor,6,1.2999999999999998,4.0,,,
4487,IMCKDE,Trip Advisor,7,1.2999999999999998,4.0,,,
4488,IMCKDE,Trip Advisor,8,1.2999999999999998,4.0,,,
4489,IMCKDE,Trip Advisor,9,1.2999999999999998,4.0,,,
4490,IMCKDE,Trip Advisor,10,1.2999999999999998,4.0,,,
